connectionpool | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/urllib3/connectionpool.py | connectionpool.py |  2023-01-26 17:09:47,436 | connectionpool | DEBUG | Starting new HTTP connection (1): localhost:80
connectionpool | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/urllib3/connectionpool.py | connectionpool.py |  2023-01-26 17:09:47,455 | connectionpool | DEBUG | http://localhost:80 "GET /api/kernelspecs HTTP/1.1" 200 1213
connectionpool | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/urllib3/connectionpool.py | connectionpool.py |  2023-01-26 17:09:47,456 | connectionpool | DEBUG | Starting new HTTP connection (1): localhost:80
connectionpool | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/urllib3/connectionpool.py | connectionpool.py |  2023-01-26 17:09:47,463 | connectionpool | DEBUG | http://localhost:80 "GET /api/kernels HTTP/1.1" 200 488
sage_communication | /Users/mahdi/Documents/GitHub/next/foresight/utils/sage_communication.py | sage_communication.py |  2023-01-26 17:09:47,467 | sage_communication | INFO | sendign following update: {'state.availableKernels': [{'key': '364bad77-874d-45e5-a6a7-f5157ab6483d', 'value': {'kernel_alias': 'test', 'kernel_name': 'python3', 'room': '6925ec99-53d9-472b-aab6-08782b7dae44', 'board': '46f05f07-1d5e-4d3a-91f0-c726f3b51808', 'owner_uuid': 'c8c6c679-0fd9-485d-8674-0f857570fd1f', 'is_private': False, 'auth_users': []}}], 'state.executeInfo.params': {}, 'state.kernelSpecs': ['python3', 'julia-1.8', 'ir'], 'state.executeInfo.executeFunc': ''}
_client | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/httpx/_client.py | _client.py |  2023-01-26 17:09:47,477 | _client | DEBUG | HTTP Request: PUT http://localhost:3333/api/apps/334fdd36-9a51-464f-813d-3c5219ad2ac7 "HTTP/1.1 200 OK"
_client | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/httpx/_client.py | _client.py |  2023-01-26 17:09:47,482 | _client | DEBUG | HTTP Request: GET http://localhost:3333/api/time "HTTP/1.1 200 OK"
sage_communication | /Users/mahdi/Documents/GitHub/next/foresight/utils/sage_communication.py | sage_communication.py |  2023-01-26 17:09:47,483 | sage_communication | INFO | sendign following update: {'state.lastHeartBeat': 1674788987482, 'state.online': True}
_client | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/httpx/_client.py | _client.py |  2023-01-26 17:09:47,495 | _client | DEBUG | HTTP Request: PUT http://localhost:3333/api/apps/334fdd36-9a51-464f-813d-3c5219ad2ac7 "HTTP/1.1 200 OK"
manager | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/ws4py/manager.py | manager.py |  2023-01-26 17:09:47,500 | manager | INFO | Using select as epoll is not available
manager | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/ws4py/manager.py | manager.py |  2023-01-26 17:09:47,513 | manager | INFO | Using select as epoll is not available
connectionpool | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/urllib3/connectionpool.py | connectionpool.py |  2023-01-26 17:09:47,515 | connectionpool | DEBUG | Starting new HTTP connection (1): localhost:80
connectionpool | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/urllib3/connectionpool.py | connectionpool.py |  2023-01-26 17:09:47,527 | connectionpool | DEBUG | http://localhost:80 "GET /api/kernels HTTP/1.1" 200 488
__init__ | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/schedule/__init__.py | __init__.py |  2023-01-26 17:10:03,418 | __init__ | DEBUG | Running job Job(interval=15, unit=seconds, do=set_online, args=(), kwargs={})
_client | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/httpx/_client.py | _client.py |  2023-01-26 17:10:03,421 | _client | DEBUG | HTTP Request: GET http://localhost:3333/api/time "HTTP/1.1 200 OK"
sage_communication | /Users/mahdi/Documents/GitHub/next/foresight/utils/sage_communication.py | sage_communication.py |  2023-01-26 17:10:03,422 | sage_communication | INFO | sendign following update: {'state.lastHeartBeat': 1674789003421, 'state.online': True}
_client | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/httpx/_client.py | _client.py |  2023-01-26 17:10:03,446 | _client | DEBUG | HTTP Request: PUT http://localhost:3333/api/apps/334fdd36-9a51-464f-813d-3c5219ad2ac7 "HTTP/1.1 200 OK"
__init__ | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/schedule/__init__.py | __init__.py |  2023-01-26 17:10:18,468 | __init__ | DEBUG | Running job Job(interval=15, unit=seconds, do=set_online, args=(), kwargs={})
_client | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/httpx/_client.py | _client.py |  2023-01-26 17:10:18,474 | _client | DEBUG | HTTP Request: GET http://localhost:3333/api/time "HTTP/1.1 200 OK"
sage_communication | /Users/mahdi/Documents/GitHub/next/foresight/utils/sage_communication.py | sage_communication.py |  2023-01-26 17:10:18,474 | sage_communication | INFO | sendign following update: {'state.lastHeartBeat': 1674789018473, 'state.online': True}
