station_id,name,island,full_name,lat,lng,elevation,status,location,attributes
0143,Nakula,Maui,Nākula,20.674736,-156.233487,1632.0,active,hawaii,"['Minimum thermocouple temperature', 'Soil heat flux, sensor 1', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'RF_1_Tot900s', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Soil heat flux, sensor 2', 'Minimum air temperature, sensor 1', 'FOGtip_1_Tot900s', 'Thermocouple temperature', 'Incoming longwave radiation, uncorrected', 'Wind direction standard deviation', 'Unit vector average wind direction', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Battery voltage', 'Incoming shortwave radiation', 'Maximum air temperature, sensor 1', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Outgoing shortwave radiation', 'Soil temperature, sensor 1', 'Maximum thermocouple temperature', 'Minimum NR01 heater duty cycle', 'Logger lithium battery voltage', 'Resultant vector wind speed', 'Time of maximum wind gust', 'Relative humidity, sensor 1', 'Air temperature, sensor 1', 'Minimum battery voltage', 'Enclosure relative humidity', 'Resultant vector wind direction', 'Outgoing longwave radiation, uncorrected', 'Logger panel temperature', 'Maximum battery voltage', 'Maximum NR01 heater duty cycle']"
0144,Kahikinui,Maui,Kahikinui,20.633945,-156.273889,713.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0145,Upper Kahikinui,Maui,Upper Kahikinui,20.644215,-156.284703,1034.0,active,hawaii,"['Soil moisture, sensor 1', 'Good_Sample', 'Maximum relative humidity, sensor 1', 'Number of falut wind samples', 'Rainfall', 'Number of falut temperature samples', 'Number of falut pressure samples', 'Number of undefined falut', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Number of falut dew point samples', 'Minimum air temperature, sensor 1', 'Number of falut humidity samples', 'Wind direction standard deviation, wind speed weighted', 'Wind direction standard deviation', 'Unit vector average wind direction', 'Maximum wind speed', 'Number of falut compass', 'Battery voltage', 'Maximum air temperature, sensor 1', 'Minimum relative humidity, sensor 1', 'Maximum soil temperature', 'Saturation vapor pressure, sensor 1', 'Number of NAN', 'Pressure', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Resultant vector wind direction', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Tsoil_1']"
0151,Park HQ,Maui,Haleakalā Park Headquarters,20.759806,-156.248167,2114.0,active,hawaii,"['Soil heat flux, sensor 1', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Soil heat flux, sensor 2', 'Minimum air temperature, sensor 1', 'Wind direction standard deviation, wind speed weighted', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0152,Nene Nest,Maui,Nēnē Nest,20.738194,-156.245833,2593.0,active,hawaii,"['Soil heat flux, sensor 1', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Relative humidity, sensor 2', 'Rainfall', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Soil heat flux, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Albedo', 'Air temperature, sensor 2', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Saturation vapor pressure, sensor 2', 'NR01 sensor body temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0153,Summit,Maui,Haleakalā Summit,20.710361,-156.25675,2984.0,active,hawaii,"['Soil heat flux, sensor 1', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Relative humidity, sensor 2', 'Rainfall', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Soil heat flux, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Albedo', 'Air temperature, sensor 2', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Saturation vapor pressure, sensor 2', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0154,Waikamoi,Maui,Waikamoi,20.773636,-156.222311,1935.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0155,EMI Base Yard,Maui,East Maui Irrigation Company Base Yard,20.890997,-156.212316,210.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0160,Kuiki,,Kuiki,,,,planned,hawaii,[]
0161,Pohaku Palaha,Maui,Pōhaku Pālaha,20.730574,-156.141316,2460.0,inactive,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0162,Treeline,Maui,Treeline,20.734315,-156.123354,2235.0,planned,hawaii,[]
0164,Big Bog,Maui,Big Bog,20.726514,-156.092308,1652.0,planned,hawaii,[]
0165,Hamoa,Maui,Hāmoa,20.719497,-156.002356,106.0,inactive,hawaii,"['Soil heat flux, sensor 1', 'Vapor pressure, sensor 2', 'Soil moisture, sensor 1', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Rainfall', 'Maximum wind gust', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'RGtip_1_Tot300s', 'Maximum rain intensity', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'Maximum soil temperature', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 1', 'Pressure', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Resultant vector wind direction', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature']"
0166,Kipahulu VC,Maui,Kīpahulu Visitors Center,20.661092,-156.044767,29.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0201,Nahuku,Hawaii,Nāhuku,19.415215,-155.238394,1202.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'FC_1_Tot300s', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'RGtip_2_Tot300s', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Rainfall, sensor 2', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Maximum rain intensity, sensor 2', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0202,Keaau,Hawaii,Keaʻau,19.6061748,-155.0515231,182.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0203,Olaa,Hawaii,ʻŌlaʻa,19.478399,-155.214969,1043.0,planned,hawaii,[]
0204,Pahoa,Hawaii,Pāhoa,19.501169,-154.943731,175.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0211,Kanakaleonui,Hawaii,Kanakaleonui,19.845036,-155.362586,2352.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0212,Kulaimano,Hawaii,Kulaʻimano,19.834341,-155.122435,260.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0213,Piihonua,Hawaii,Piʻihonua,19.7064059,-155.1873737,606.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
